feature,metadata,value,coef,stderr,N,N.not.0,pval,qval
Varibaculum_vir,NEC_status,Control,-0.216986165105626,0.0956180384858099,1800,36,0.0253709530131232,0.130399442811548
Serratia_vir,NEC_status,Control,-1.05820491759883,0.493565621966709,1800,183,0.0340080739335942,0.162062332442993
Pluralibacter_vir,NEC_status,Control,-0.2932954276836,0.138782037365823,1800,59,0.0364430319400413,0.169619315651027
Finegoldia_vir,NEC_status,Control,-0.130132444919827,0.0633322098795243,1800,18,0.0430981873697259,0.189727006657912
Shigella_vir,NEC_status,Control,-1.96070621950248,1.00523119024035,1800,516,0.053507596805901,0.220865195871284
Dickeya_vir,NEC_status,Control,-2.09991850348987,1.10251227455022,1800,311,0.0592558707434919,0.237320504882456
Klebsiella_grimontii_vir,NEC_status,Control,-1.49298818014987,0.50512312003311,1777,333,0.00374073666462732,0.0312159179346083
Klebsiella_pneumoniae_vir,NEC_status,Control,-2.7966011713536,0.988474404004233,1777,751,0.00549412938038347,0.0424087392172302
Serratia_proteamaculans_vir,NEC_status,Control,-0.533017492702077,0.195908879986927,1777,95,0.00748511827750492,0.0541202475963393
Yersinia_enterocolitica_vir,NEC_status,Control,-0.533017492702077,0.195908879986927,1777,95,0.00748511827750492,0.0541202475963393
Yersinia_pestis_vir,NEC_status,Control,-0.533017492702077,0.195908879986927,1777,95,0.00748511827750492,0.0541202475963393
Yersinia_pseudotuberculosis_vir,NEC_status,Control,-0.533017492702077,0.195908879986927,1777,95,0.00748511827750492,0.0541202475963393
Negativicoccus_succinicivorans_vir,NEC_status,Control,-0.239419443219251,0.100105483309669,1777,23,0.0185337064258929,0.108802190241213
Pseudomonas_aeruginosa_vir,NEC_status,Control,-0.456041640522857,0.193751762156357,1777,92,0.0202193034909108,0.116131384152924
Peptococcus_niger_vir,NEC_status,Control,-0.0685854673149282,0.029968475060653,1777,9,0.0249604354410196,0.136369208263131
Pseudomonas_putida_vir,NEC_status,Control,-0.437136018515744,0.193445962226533,1777,94,0.025646436297529,0.13878962020984
Aeromonas_salmonicida_vir,NEC_status,Control,-1.10535386028995,0.490108322553765,1777,121,0.0259105686205505,0.139953823130576
Pseudomonas_stutzeri_vir,NEC_status,Control,-0.437705640194099,0.194519017571044,1777,91,0.0262691739687642,0.141356120310486
Varibaculum_cambriense_vir,NEC_status,Control,-0.230234180250313,0.102062731436112,1777,36,0.0262916548504423,0.14141048258543
Pseudomonas_entomophila_vir,NEC_status,Control,-0.435303420356055,0.194337516003104,1777,91,0.0269467414628687,0.144052210796355
Pseudomonas_fluorescens_vir,NEC_status,Control,-0.435303420356055,0.194337516003104,1777,91,0.0269467414628687,0.144052210796355
Pseudomonas_mendocina_vir,NEC_status,Control,-0.435303420356055,0.194337516003104,1777,91,0.0269467414628687,0.144052210796355
Pseudomonas_syringae_vir,NEC_status,Control,-0.435303420356055,0.194337516003104,1777,91,0.0269467414628687,0.144052210796355
Streptococcus_dysgalactiae_vir,NEC_status,Control,-0.149298958823334,0.0666049960801258,1777,11,0.0270921131050173,0.144626308463419
Aeromonas_hydrophila_vir,NEC_status,Control,-1.08718516218839,0.490177033007139,1777,123,0.0284256072334037,0.149992672995105
Cutibacterium_acnes_vir,NEC_status,Control,-0.166340383948065,0.0791718330764259,1777,18,0.0377290783291852,0.183099826182078
Pantoea_septica_vir,NEC_status,Control,-0.264967397705586,0.127373533289584,1777,22,0.0396538616472232,0.189939503336636
Anaerococcus_senegalensis_vir,NEC_status,Control,-0.0357133610843978,0.0174248523210938,1777,9,0.0438150017076427,0.20338991446896
Lactobacillus_gasseri_vir,NEC_status,Control,-0.34983921399198,0.172137371907725,1777,15,0.0442653091684288,0.204648681481234
Pluralibacter_gergoviae_vir,NEC_status,Control,-0.319960106539908,0.158641589020704,1777,59,0.0457461735374331,0.209394637682433
Enterobacter_chengduensis_vir,NEC_status,Control,-0.103289600711324,0.0525463654604425,1777,22,0.0512008914218418,0.227329569997327
Streptococcus_pyogenes_vir,NEC_status,Control,-0.138876030543343,0.0721292000461809,1777,18,0.0568313616517932,0.243892364954953
BETA.LACTAM.QUINOLONE.TETRACYCLINE_rest,NEC_status,Control,-0.178148973039027,0.0929758811965495,1819,43,0.0579222948411193,0.196513193441652
FLUOROQUINOLONE_rest,NEC_status,Control,-0.131983127575869,0.0736465412730918,1819,33,0.0757868932189304,0.233304589504321
DLFM06_00140.5.A5_TET_20.gene.3...1723.2259.complete_rest,NEC_status,Control,-0.698844687505162,0.260664930927752,1814,333,0.00832513557606654,0.0616598833826428
DLFM11_01712.P02SR2_CAZ_6.gene.1...192.1463.complete_rest,NEC_status,Control,0.288653033312018,0.113092930908703,1814,51,0.0119628124159306,0.0799663649995595
DLFM11_03899.P05SR2_FOX_106.gene.2...421.855.complete_rest,NEC_status,Control,0.359216166478447,0.1434536924131,1814,72,0.0135951762511961,0.0878123249466247
DLFM04_03046.AmoxDisc.Mom_CAZ_6.gene.2...630.1877.complete_rest,NEC_status,Control,0.148467715586563,0.0617991224348085,1814,32,0.0179107822874851,0.106727699381356
X0.NDR16746_1.1.1.sel27.sel27..1...staphylococcal_enterotoxin_type_27_rest,NEC_status,Control,0.0524804976402335,0.0219207142094935,1814,10,0.018192463646676,0.107901773796503
X0.NDR16747_1.1.1.sel28.sel28..1...staphylococcal_enterotoxin_type_28_rest,NEC_status,Control,0.0648152262345966,0.0273719581676396,1814,10,0.0194624764900923,0.113331279842656
X0.WP_001181005_1.1.1.rpsJ.rpsJ.mutation.2...30S_ribosomal_protein_S10_rest,NEC_status,Control,-1.07127976390092,0.466384346320275,1814,1284,0.0235762401833728,0.130186794092486
X88759144.BAE79899_1.1.1.smfY.smfY..1.EFFLUX.EFFLUX.multidrug_efflux_MFS_transporter_SmfY_rest,NEC_status,Control,-0.171290046125654,0.0756917822851839,1814,34,0.0253090480776565,0.136745800990747
X1028110276.WP_063864646_1.1.1.blaSHV.16.blaSHV.hydrolase.2.CEPHALOSPORIN.BETA.LACTAM.class_A_extended.spectrum_beta.lactamase_SHV.16_rest,NEC_status,Control,-0.611602732505437,0.274910154066181,1814,354,0.0278744981975469,0.14705098441971
X746536919.WP_039569351_1.1.1.aac.6_._Serra.aac.6_._Serra.acetyltransferase.2.AMINOGLYCOSIDE.AMINOGLYCOSIDE.aminoglycoside_6_.N.acetyltransferase_rest,NEC_status,Control,-0.483228915203334,0.218620836250451,1814,102,0.0290791671972606,0.151145953793671
gb.BAE77933_1.ARO_3000518.CRP__Escherichia_coli_rest,NEC_status,Control,-1.08343994015225,0.495446666964717,1814,1252,0.0310226835356243,0.158043899184744
DLFM13_05089.CBP16SR2_TZP_119.gene.2...600.1754.complete_rest,NEC_status,Control,-0.264453295872998,0.124331945640241,1814,61,0.0356048285259264,0.174290928997023
DLFM02_01186.F19_DCS_171.gene.2...267.1334.complete_rest,NEC_status,Control,0.0394061764945678,0.0187187964782786,1814,11,0.0371675671809101,0.179617082307993
X45170565.AAO18187_2.1.1.sdeB.sdeB.efflux.1.EFFLUX.EFFLUX.multidrug_efflux_RND_transporter_permease_subunit_SdeB_rest,NEC_status,Control,-0.407140970126778,0.193074486830881,1814,100,0.0371775998898977,0.179647063525644
DLFM06_00140.5.A5_TET_20.gene.2...387.1685.complete_rest,NEC_status,Control,-0.558220173787628,0.26511078694014,1814,345,0.0371940743305207,0.179708162659667
X1028105873.WP_063860896_1.1.1.blaOKP.A.1.blaOKP.A.hydrolase.2.BETA.LACTAM.BETA.LACTAM.class_A_broad.spectrum_beta.lactamase_OKP.A.1_rest,NEC_status,Control,-0.728532548102986,0.346282194581321,1814,369,0.0373723104442127,0.180383582557603
DLFM13_03689.CBP12SR2_CHL_20.gene.3...578.1918.complete_rest,NEC_status,Control,-0.398185311965375,0.190056178925538,1814,101,0.0383808739616095,0.183701989827473
DLFM10_01499.F17_AMP_20.gene.5...4529.5401.complete_rest,NEC_status,Control,-0.0916505367664318,0.0443039632158968,1814,19,0.0404112685612608,0.18997061626033
X490283234.WP_004179093_1.1.1.pmrB.pmrB.mutation.2...two.component_system_sensor_histidine_kinase_PmrB_rest,NEC_status,Control,-0.572467317039144,0.278241273167253,1814,348,0.0417107519573315,0.194209691328573
X1105502183.WP_071846333_1.1.1.aac.6_._Serra.aac.6_._Serra.acetyltransferase.2.AMINOGLYCOSIDE.AMINOGLYCOSIDE.aminoglycoside_6_.N.acetyltransferase_rest,NEC_status,Control,-0.368894699020289,0.179509117529057,1814,95,0.0421286712647319,0.195466772836432
DLFM10_01929.F19_CHL_2.gene.2...315.1124.complete_rest,NEC_status,Control,-0.543883910426166,0.26774136515954,1814,341,0.0443191361376164,0.202596830434232
X150728.AAA25637_1.1.1.arsB_pI258.arsB_pI258..1.ARSENITE.ARSENIC.arsenite_efflux_transporter_membrane_subunit_ArsB_rest,NEC_status,Control,-0.119318554792361,0.0592793984874627,1814,21,0.0464762640927001,0.208856078079637
X153006.AAA26625_1.1.1.eta.eta..1...exfoliative_toxin_A_rest,NEC_status,Control,0.0741445036384748,0.037420407633587,1814,16,0.0498004199711039,0.218581832294111
DLFM14_00540.H3_ATM_1.gene.2...1104.1652.complete_rest,NEC_status,Control,-0.0632577903426192,0.0319745313774114,1814,12,0.0500889374779044,0.219426885859679
DLFM06_00379.4.C8_FOX_4.gene.2...200.2032.complete_rest,NEC_status,Control,-0.493741704712676,0.251068380185771,1814,339,0.0514242776998971,0.223558873733865
X0.WP_002911442_1.1.1.lpxM.lpxM.mutation.2...lauroyl.Kdo.2..lipid_IV.A._myristoyltransferase_LpxM_rest,NEC_status,Control,-0.453885721969564,0.231438953907109,1814,328,0.0520616640511324,0.225302829485255
DLFM06_01504.1.F2_CHL_1.gene.1...190.1221.complete_rest,NEC_status,Control,-0.506250312828858,0.258194017950325,1814,324,0.0521052403111521,0.225387468922214
DLFM13_04112.CBP14SR2_CAZ_6.gene.2...1426.2529.complete_rest,NEC_status,Control,-0.0550748499277156,0.0281533524240755,1814,11,0.0526509936488954,0.227015679287463
gb.EHL92831_1.ARO_3004588.Kpne_KpnG__Klebsiella_sp__rest,NEC_status,Control,-0.505867513350718,0.259787880817936,1814,401,0.0537224734113376,0.229903178808825
X40218082.AAR82964_1.1.1.nirB.nirB..1.NICKEL.NICKEL.nickel.sensing_transcriptional_repressor_NirB_rest,NEC_status,Control,-0.484042781219587,0.249248397839931,1814,205,0.0544954629521628,0.231994395940672
X2944141.AAC38219_1.1.1.MerP_Gneg.MerP_Gneg..1.MERCURY.MERCURY.mercury_resistance_system_periplasmic_binding_protein_MerP_rest,NEC_status,Control,0.26984407145569,0.14027476183035,1814,80,0.0569566796199608,0.239104073069538
DLFM13_02729.CBP08SR2_CAZ_30.gene.2...841.1386.complete_rest,NEC_status,Control,-0.073744044476137,0.0384312931219134,1814,15,0.0572532174626469,0.239962479365775
DLFM03_00349.S13_TMP_120.gene.2...416.751.complete_rest,NEC_status,Control,-0.089018186903592,0.0463389094018909,1814,21,0.0577142369917745,0.241135529800005
X37222597.AAQ90017_1.1.1.ymoA.ymoA..1...expression_modulating_protein_YmoA_rest,NEC_status,Control,-0.352684894196841,0.184552325226468,1814,102,0.058512021701539,0.243261939856133
X0.WP_000064875_1.1.1.lpxA.lpxA.mutation.2...acyl.ACP..UDP.N.acetylglucosamine_O.acyltransferase_LpxA_rest,NEC_status,Control,-0.095327337416941,0.050011563862143,1814,11,0.0588257202777203,0.244062498490639
X1028101967.WP_063857786_1.1.1.blaADC.10.blaADC.hydrolase.2.CEPHALOSPORIN.BETA.LACTAM.class_C_extended.spectrum_beta.lactamase_ADC.10_rest,NEC_status,Control,-0.104133003647223,0.05464516032905,1814,22,0.0589284715202963,0.244294388030774
DLFM10_00777.F20_CST_4.gene.1...171.764.complete_rest,NEC_status,Control,-0.0848073609537379,0.0446196052817504,1814,10,0.0595080399380832,0.245806605677864
DLFM07_03196.IN.B_PEN_11.gene.3...764.1471.complete_rest,NEC_status,Control,0.134166984914636,0.070632354854711,1814,35,0.0595996447880043,0.246119990622528
gb.AGV28567_1.ARO_3000559.adeN__Acinetobacter_baumannii__rest,NEC_status,Control,-0.0575724894012432,0.0303442187808278,1814,10,0.0599744255306578,0.247189041277096
DLFM06_01889.1.A5_PIP_16.gene.4...1589.1945.complete_rest,NEC_status,Control,-0.067825983967777,0.0358746681571995,1814,10,0.0608397202723408,0.249532947565758
PWY.4981..L.proline.biosynthesis.II..from.arginine._path,NEC_status,Control,0.555551945265643,0.202098130932851,1825,1808,0.00692324666418572,0.0380454584504893
PWY0.1338..polymyxin.resistance_path,NEC_status,Control,-1.64945936213507,0.624342768766764,1825,1057,0.00941699447099946,0.0481768892742218
PWY.7210..pyrimidine.deoxyribonucleotides.biosynthesis.from.CTP_path,NEC_status,Control,-1.55864882123285,0.59826358431942706,1825,991,0.0103874667179072,0.0519503303761105
GLUDEG.I.PWY..GABA.shunt_path,NEC_status,Control,-1.58162044055416,0.612547011651194,1825,559,0.0109830138149622,0.0540309041296635
PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis_path,NEC_status,Control,-1.54544138442862,0.598635898587105,1825,1044,0.0110585711143353,0.05430821090325
PWY.722..nicotinate.degradation.I_path,NEC_status,Control,-0.546841329948612,0.211660560890055,1825,101,0.0110589627250908,0.05430821090325
PWY0.881..superpathway.of.fatty.acid.biosynthesis.I..E..coli._path,NEC_status,Control,-1.04321762289557,0.411943198641452,1825,671,0.0125792308461286,0.059761785714834
PRPP.PWY..superpathway.of.histidine..purine..and.pyrimidine.biosynthesis_path,NEC_status,Control,-0.981510788176473,0.388987816751484,1825,1211,0.0131011123667322,0.0615137117256101
PWY.7328..superpathway.of.UDP.glucose.derived.O.antigen.building.blocks.biosynthesis_path,NEC_status,Control,-1.36476867082575,0.550283600714248,1825,826,0.0145630514031945,0.066883135596019
PWY.7345..superpathway.of.anaerobic.sucrose.degradation_path,NEC_status,Control,-0.975294106311675,0.398045937133681,1825,607,0.0156611343092518,0.0705599374783618
PWY.3801..sucrose.degradation.II..sucrose.synthase._path,NEC_status,Control,-0.967735757371193,0.395124723760047,1825,607,0.0157027925549854,0.0707072360221659
DHGLUCONATE.PYR.CAT.PWY..glucose.degradation..oxidative._path,NEC_status,Control,-0.155650075373197,0.0637446528533512,1825,62,0.0158942737063473,0.0712953914988535
ALLANTOINDEG.PWY..superpathway.of.allantoin.degradation.in.yeast_path,NEC_status,Control,-0.988991953818553,0.405386309211979,1825,224,0.0161513266025107,0.0721094224743407
PWY.7013..L.1.2.propanediol.degradation_path,NEC_status,Control,-1.59727190430015,0.654692122882905,1825,967,0.0162105985408849,0.0722613385220405
P221.PWY..octane.oxidation_path,NEC_status,Control,-1.3172763950673,0.540058528357762,1825,1363,0.016345327005039,0.0727041276448878
PWY.7269..NAD.NADP.NADH.NADPH.mitochondrial.interconversion..yeast._path,NEC_status,Control,-1.45478046161457,0.597809329719425,1825,1104,0.0164846767669176,0.0730564376399548
FERMENTATION.PWY..mixed.acid.fermentation_path,NEC_status,Control,-1.13340644816097,0.475482985050554,1825,1342,0.0189020851145347,0.0811928056720561
PPGPPMET.PWY..ppGpp.biosynthesis_path,NEC_status,Control,-1.18804639673446,0.502265655157807,1825,1367,0.0198021474662683,0.0840025860114945
P441.PWY..superpathway.of.N.acetylneuraminate.degradation_path,NEC_status,Control,-0.989288938155417,0.421363526931777,1825,1292,0.0207153532717251,0.0869314767999392
PWY0.781..aspartate.superpathway_path,NEC_status,Control,-1.1384651991306,0.491594713496067,1825,1332,0.0225177967432301,0.0923746018672923
PWY3O.355..stearate.biosynthesis.III..fungi._path,NEC_status,Control,-0.901796831020683,0.394727335263578,1825,430,0.0241521221017267,0.0975929846492745
PWY.7282..4.amino.2.methyl.5.phosphomethylpyrimidine.biosynthesis..yeast._path,NEC_status,Control,-1.08871668332363,0.476253928648771,1825,1414,0.0242354501957977,0.0978236845887198
PWY66.389..phytol.degradation_path,NEC_status,Control,-1.32264267396655,0.585918061196887,1825,1554,0.0259917650802957,0.102868998526987
PWY.5505..L.glutamate.and.L.glutamine.biosynthesis_path,NEC_status,Control,-0.665780419526101,0.301508392012175,1825,333,0.0290767721570155,0.111249624999749
PWY.5913..TCA.cycle.VI..obligate.autotrophs._path,NEC_status,Control,-1.05558075539838,0.479815779350481,1825,1516,0.0300573867809285,0.113935457688542
URSIN.PWY..ureide.biosynthesis_path,NEC_status,Control,-0.683730622569603,0.313903810853895,1825,347,0.0312906826745628,0.117482430327072
PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria._path,NEC_status,Control,-1.1612725256305,0.532920017878,1825,1407,0.0315924106387204,0.118324273996739
P165.PWY..superpathway.of.purines.degradation.in.plants_path,NEC_status,Control,-0.214812955960924,0.0989077014617605,1825,79,0.0318280854216079,0.118992869888881
PWY.7664..oleate.biosynthesis.IV..anaerobic._path,NEC_status,Control,-1.2248826434572,0.563930538531282,1825,1491,0.0320330370830776,0.11952493338201
PWY.6282..palmitoleate.biosynthesis.I..from..5Z..dodec.5.enoate._path,NEC_status,Control,-1.2304571404726,0.570873453619366,1825,1491,0.0333412540188367,0.12302310276786
ORNDEG.PWY..superpathway.of.ornithine.degradation_path,NEC_status,Control,-1.03001353160067,0.478654870164269,1825,864,0.033396514124388,0.123147629135968
FASYN.ELONG.PWY..fatty.acid.elongation....saturated_path,NEC_status,Control,-1.08175734762502,0.512554343752273,1825,1535,0.0370966274912998,0.132792820528885
PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic._path,NEC_status,Control,-1.0911830179511,0.520105580567377,1825,1460,0.0383550524014787,0.135916487920374
PWY.5862..superpathway.of.demethylmenaquinol.9.biosynthesis_path,NEC_status,Control,-1.17233864272736,0.559237263650851,1825,1232,0.038452758955143,0.13619949378404
ARGDEG.PWY..superpathway.of.L.arginine..putrescine..and.4.aminobutanoate.degradation_path,NEC_status,Control,-1.11160531375594,0.531439745505113,1825,803,0.0385374279284509,0.136414988736064
ORNARGDEG.PWY..superpathway.of.L.arginine.and.L.ornithine.degradation_path,NEC_status,Control,-1.11160531375594,0.531439745505113,1825,803,0.0385374279284509,0.136414988736064
FASYN.INITIAL.PWY..superpathway.of.fatty.acid.biosynthesis.initiation..E..coli._path,NEC_status,Control,-1.1737270446465,0.561158680103085,1825,1497,0.0388375685305502,0.137201709623738
PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast._path,NEC_status,Control,-1.24651186131769,0.597257817833258,1825,1506,0.039240000167112,0.138196979979498
PWY.5845..superpathway.of.menaquinol.9.biosynthesis_path,NEC_status,Control,-1.10823527756783,0.534710563995581,1825,1232,0.0406613538782936,0.14172060006987
GLUCARDEG.PWY..D.glucarate.degradation.I_path,NEC_status,Control,-1.57510103424715,0.76389590815744,1825,1216,0.0415407145197821,0.143822319593059
POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I_path,NEC_status,Control,-1.20806769478068,0.585731161792864,1825,1302,0.0416675934321469,0.144185302195878
P4.PWY..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.I_path,NEC_status,Control,-0.97358273414689,0.472380845965304,1825,1388,0.0417864890042175,0.144367654150208
P562.PWY..myo.inositol.degradation.I_path,NEC_status,Control,-0.926111762806384,0.450768054868605,1825,527,0.0420737350418256,0.14509735824138
PWY.5083..NAD.NADH.phosphorylation.and.dephosphorylation_path,NEC_status,Control,-1.20638103381327,0.588720294293475,1825,1312,0.0428444041042033,0.146981926072306
PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic._path,NEC_status,Control,-1.05520641234231,0.516416647906584,1825,1466,0.0435481219193021,0.148792665447642
PWY.5417..catechol.degradation.III..ortho.cleavage.pathway._path,NEC_status,Control,-1.09550936334769,0.540308120757062,1825,604,0.0447383268320795,0.151749806862359
PWY.5431..aromatic.compounds.degradation.via..beta..ketoadipate_path,NEC_status,Control,-1.09550936334769,0.540308120757062,1825,604,0.0447383268320795,0.151749806862359
ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis_path,NEC_status,Control,-0.818672148291338,0.403450905948338,1825,1603,0.0451850810540599,0.152925387386479
PWY0.1479..tRNA.processing_path,NEC_status,Control,-1.12341072367597,0.554680396033066,1825,1337,0.0453068412472947,0.153156385846147
PWY.6969..TCA.cycle.V..2.oxoglutarate.ferredoxin.oxidoreductase._path,NEC_status,Control,-1.0725507312629,0.529577466533036,1825,1301,0.0453394424308202,0.153221353633907
PWY.5723..Rubisco.shunt_path,NEC_status,Control,-1.16649474848977,0.577149277745025,1825,1281,0.0458511591911951,0.154517394307458
PWY0.1061..superpathway.of.L.alanine.biosynthesis_path,NEC_status,Control,-1.00362904934934,0.499325554341266,1825,1397,0.0468830589724433,0.156794971142103
CATECHOL.ORTHO.CLEAVAGE.PWY..catechol.degradation.to..beta..ketoadipate_path,NEC_status,Control,-1.09443588619566,0.547579031280464,1825,608,0.0478201654254259,0.159111532880674
ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis_path,NEC_status,Control,-1.04063236429831,0.521952546774622,1825,1300,0.0488217256372879,0.161381884797272
GLUCOSE1PMETAB.PWY..glucose.and.glucose.1.phosphate.degradation_path,NEC_status,Control,-1.09039713595613,0.548055757001562,1825,1406,0.0492096671720929,0.16223037267114301
PWY.1541..superpathway.of.taurine.degradation_path,NEC_status,Control,-0.897683413836403,0.454476881870252,1825,371,0.050454792616731,0.16533547454644
PWY.5863..superpathway.of.phylloquinol.biosynthesis_path,NEC_status,Control,-0.870579090138984,0.442705834140748,1825,1409,0.0517800477880744,0.168712480691394
PWY.5136..fatty.acid..beta..oxidation.II..peroxisome._path,NEC_status,Control,-1.03031062993644,0.525286594863462,1825,1361,0.0524293275803882,0.170029623603358
GOLPDLCAT.PWY..superpathway.of.glycerol.degradation.to.1.3.propanediol_path,NEC_status,Control,-1.29330606514912,0.66196497542056,1825,858,0.0530804685058576,0.17136467620409301
PWY.6318..L.phenylalanine.degradation.IV..mammalian..via.side.chain._path,NEC_status,Control,-1.14103829446496,0.58843059182522,1825,772,0.0547329047411225,0.175168243978611
PWY.6630..superpathway.of.L.tyrosine.biosynthesis_path,NEC_status,Control,-0.858608746741469,0.443632426957188,1825,991,0.0553795044514826,0.176595915949659
GALACTARDEG.PWY..D.galactarate.degradation.I_path,NEC_status,Control,-1.55515483615279,0.803307471259949,1825,1220,0.0554385304555579,0.176665627543611
GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation_path,NEC_status,Control,-1.55515483615279,0.803307471259949,1825,1220,0.0554385304555579,0.176665627543611
PWY.6143..CMP.pseudaminate.biosynthesis_path,NEC_status,Control,-0.122738464095005,0.0644197617780535,1825,12,0.0590334856091763,0.183656306329907
PWY.7115..C4.photosynthetic.carbon.assimilation.cycle..NAD.ME.type_path,NEC_status,Control,-1.03942517036555,0.545925342952133,1825,1251,0.0595609635845133,0.18488362547401
FAO.PWY..fatty.acid..beta..oxidation.I_path,NEC_status,Control,-0.997215810338999,0.526705070817581,1825,1362,0.0610161096897427,0.18784725676061
GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.Entner.Doudoroff_path,NEC_status,Control,-0.852030752499022,0.45345371638511,1825,1373,0.0631208411747572,0.192540847483784
HEXITOLDEGSUPER.PWY..superpathway.of.hexitol.degradation..bacteria._path,NEC_status,Control,-0.84260466586999,0.449405453921904,1825,1417,0.0637308753795297,0.193686930835635
ALL.CHORISMATE.PWY..superpathway.of.chorismate.metabolism_path,NEC_status,Control,-0.0579777681836559,0.0310769912770175,1825,20,0.064640245299523,0.195586281331102
ECASYN.PWY..enterobacterial.common.antigen.biosynthesis_path,NEC_status,Control,-0.968265469696609,0.51918042464011,1825,1207,0.0648295734357933,0.195977874865509
PWY.5654..2.amino.3.carboxymuconate.semialdehyde.degradation.to.2.oxopentenoate_path,NEC_status,Control,-0.483470153403993,0.260222912532883,1825,149,0.0654334843772474,0.197178754935464
PWY.6210..2.aminophenol.degradation_path,NEC_status,Control,-0.483470153403993,0.260222912532883,1825,149,0.0654334843772474,0.197178754935464
PWY.5989..stearate.biosynthesis.II..bacteria.and.plants._path,NEC_status,Control,-1.04035073488263,0.559121929641275,1825,1530,0.0655848417111631,0.197556865343847
AST.PWY..L.arginine.degradation.II..AST.pathway._path,NEC_status,Control,-1.1410019200744,0.614540121564835,1825,1262,0.0661057689440268,0.198421287593298
PWY.7117..C4.photosynthetic.carbon.assimilation.cycle..PEPCK.type_path,NEC_status,Control,-0.97814914975989,0.528342325085148,1825,1468,0.0669939553166417,0.200036011844575
