"Days_before_onset","DataSet","Feature","P.val","Mean.Emp","Mean.Null","Diff","P.val.adj","Adj_Stars"
0,"All Features","PWY.5873..ubiquinol.7.biosynthesis..eukaryotic._path",0.000910608025179912,0.013454783510607,0.00483982467532468,0.00861495883528232,0.0473925758796676,"*"
0,"All Features","PWY.6396..superpathway.of.2.3.butanediol.biosynthesis_path",0.000680690093906184,0.0149015635181812,0.00667964932453168,0.00822191419364952,0.0473925758796676,"*"
0,"All Features","PWY.6519..8.amino.7.oxononanoate.biosynthesis.I_path",0.0015153835243443,0.0115708636004518,0.00508714825697179,0.00648371534348001,0.049935495183155,"*"
0,"BacRest","COLISTIN_rest",3.51045261037203e-07,0.180811880766293,0.0385245855059973,0.142287295260296,7.40705500788498e-05,"***"
0,"BacRest","TETRACYCLINE_rest",0.00013788191053099,0.160796737863444,0.0303181567713332,0.130478581092111,0.0145465415610194,"*"
0,"BacRest","TRICLOSAN_rest",0.000217832356093805,0.274445039307098,0.0341922894687012,0.240252749838397,0.0153208757119309,"*"
0,"BacRest","X0.WP_000506490_1.1.1.fabI.fabI.mutation.2...enoyl._acyl.carrier.protein__reductase_FabI_rest",0.000741508428709573,0.0529929990467049,0.0235132235966648,0.0294797754500401,0.03911456961443,"*"
0,"Plus BacIrep","COLISTIN_rest",1.11567871331966e-06,0.175309845517228,0.0300178536626772,0.145291991854551,0.000300117573882989,"***"
0,"Plus BacIrep","TETRACYCLINE_rest",0.000122693021657976,0.139594806317865,0.0227849549959844,0.116809851321881,0.00825110570649889,"**"
0,"Plus BacIrep","TRICLOSAN_rest",9.88561928022615e-05,0.278841764650382,0.0279083664962489,0.250933398154133,0.00825110570649889,"**"
0,"Plus BacIrep","X0.WP_000506490_1.1.1.fabI.fabI.mutation.2...enoyl._acyl.carrier.protein__reductase_FabI_rest",0.000785946523421893,0.0601520930768578,0.0258618643480702,0.0342902287287876,0.0422839229600978,"*"
0,"Plus BacIrep","X1028086394.WP_063844768_1.1.1.erm.C..erm.C..target_modification.2.MACROLIDE.MACROLIDE.23S_rRNA_.adenine.2058..N.6...methyltransferase_Erm.C._rest",0.000122103011712649,0.0171593368755428,0.00748999362075833,0.00966934325478447,0.00825110570649889,"**"
0,"Plus BacMAX","COLISTIN_rest",0.000219334924609279,0.0544412327345857,0.011449827623357,0.0429914051112287,0.041301284763691,"*"
0,"Plus BacMAX","TETRACYCLINE_rest",6.774563669031e-05,0.0461048450862863,0.00848309024635495,0.0376217548399314,0.0306210277840201,"*"
0,"Plus BacMAX","X3212082.AAC21574_1.1.1.hld.hld..1...delta.hemolysin_rest",0.000274123571440427,0.00422181969337852,0.00146622075963252,0.002755598933746,0.041301284763691,"*"
0,"Plus BacPath","TETRACYCLINE_rest",0.000305193226610327,0.0181518332386568,0.0081517635436459,0.0100000696950109,0.0282303734614552,"*"
0,"Plus BacPath","TRICLOSAN_rest",3.56845977761057e-05,0.0269349136027371,0.00747124921810216,0.0194636643846349,0.0132033011771591,"*"
0,"Plus BacPath","X1CMET2.PWY..N10.formyl.tetrahydrofolate.biosynthesis_path",0.00013845815370817,0.0237893192852899,0.00986600038850039,0.0139233188967895,0.0170765056240076,"*"
0,"Plus BacPath","COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian._path",8.13336128989441e-05,0.0249598904233022,0.00945521665589313,0.0155046737674091,0.0150467183863047,"*"
0,"Plus BacTaxa","COLISTIN_rest",1.68095798220313e-06,0.171333497652674,0.0290520438417791,0.142281453810895,0.000425282369497392,"***"
0,"Plus BacTaxa","TETRACYCLINE_rest",0.000116321016136714,0.13159454298969,0.0248659864808394,0.106728556508851,0.0147146085412943,"*"
0,"Plus BacTaxa","TRICLOSAN_rest",0.000344481349824355,0.256930433752522,0.0293966114539056,0.227533822298616,0.0290512605018539,"*"
0,"Plus VirTaxa","AMINOGLYCOSIDE_rest",7.52613299537069e-05,0.0843417719241543,0.033420536277448,0.0509212356467063,0.011289199493056,"*"
0,"Plus VirTaxa","COLISTIN_rest",1.07931466038351e-05,0.165328572949926,0.0368221406208171,0.128506432329109,0.00323794398115053,"**"
0,"Plus VirTaxa","TETRACYCLINE_rest",0.000281947813691243,0.141266025053378,0.0210137575398458,0.120252267513532,0.0211460860268432,"*"
0,"Plus VirTaxa","TRICLOSAN_rest",0.000130967917540865,0.237765560615855,0.0217334683976155,0.216032092218239,0.0130967917540865,"*"
0,"Plus VirTaxa","X0.WP_000506490_1.1.1.fabI.fabI.mutation.2...enoyl._acyl.carrier.protein__reductase_FabI_rest",0.000542433280086239,0.0536403151717563,0.0221978033959505,0.0314425117758058,0.0325459968051743,"*"
1,"All Features","COLISTIN_rest",4.49330961941229e-06,0.015028432012432,0.00589730653660065,0.00913112547583135,0.00112332740485307,"**"
1,"All Features","TRICLOSAN_rest",1.24836503773252e-07,0.0279787495282495,0.00465988301894184,0.0233188665093077,9.3627377829939e-05,"***"
1,"All Features","TRIMETHOPRIM_rest",0.000129641775765239,0.0138899494035376,0.00393432199826317,0.00995562740527443,0.0243078329559823,"*"
1,"All Features","X0.WP_000506490_1.1.1.fabI.fabI.mutation.2...enoyl._acyl.carrier.protein__reductase_FabI_rest",4.77161054350119e-07,0.0223707373410903,0.0050982599034952,0.0172724774375951,0.000178935395381295,"***"
1,"BacRest","COLISTIN_rest",1.59765156836261e-13,0.0819775132612486,0.0253758920719803,0.0566016211892683,3.3071387465106e-11,"***"
1,"BacRest","EFFLUX_rest",1.19263175773354e-06,0.0657687986262104,0.0320379568274862,0.0337308417987242,6.17186934627107e-05,"***"
1,"BacRest","LINCOSAMIDE.STREPTOGRAMIN_rest",0.000793185084092653,0.0797523185246126,0.0257044059176118,0.0540479126070008,0.0155913505769438,"*"
1,"BacRest","TETRACYCLINE_rest",7.54999376171213e-05,0.208634699708788,0.0374014978714096,0.171233201837378,0.00223264101239202,"**"
1,"BacRest","TRICLOSAN_rest",3.73395160026429e-06,0.378040996725497,0.0271670559473207,0.350873940778176,0.000154585596250942,"***"
1,"BacRest","TRIMETHOPRIM_rest",0.000204037622247964,0.0881734739182386,0.0249576236900355,0.0632158502282031,0.00527947347566607,"**"
1,"BacRest","X0.WP_000506490_1.1.1.fabI.fabI.mutation.2...enoyl._acyl.carrier.protein__reductase_FabI_rest",1.06413331509912e-06,0.152741951310128,0.026541797496621,0.126200153813507,6.17186934627107e-05,"***"
1,"BacRest","X0.WP_070676928_1.1.1.pbp5.pbp5.mutation.2...penicillin.binding_protein_5_rest",0.000689764741941474,0.0193181551193904,0.00980841325014854,0.00950974186924186,0.0155913505769438,"*"
1,"BacRest","X1028085866.WP_063844364_1.1.1.dfrA16.dfrA16.insensitivity.2.TRIMETHOPRIM.TRIMETHOPRIM.trimethoprim.resistant_dihydrofolate_reductase_DfrA16_rest",5.13856895565872e-05,0.0292556652563123,0.0075490260556437,0.0217066392006686,0.00177280628970226,"**"
1,"BacRest","X1028097652.WP_063854349_1.1.1.msr.C..msr.C..target_protection.2.MACROLIDE.MACROLIDE.ABC.F_type_ribosomal_protection_protein_Msr.C._rest",1.25396760709804e-07,0.0242881826996533,0.00847850419188654,0.0158096785077668,1.29785647334647e-05,"***"
1,"BacRest","X1028098403.WP_063854934_1.1.1.sat4.sat4.acetyltransferase.2.STREPTOTHRICIN.STREPTOTHRICIN.streptothricin_N.acetyltransferase_Sat4_rest",0.000828525876069479,0.0240252922567628,0.0103558632772456,0.0136694289795172,0.0155913505769438,"*"
1,"Plus BacIrep","COLISTIN_rest",1.75228307012524e-13,0.0800383242802949,0.0269439786814493,0.0530943455988456,4.22300219900183e-11,"***"
1,"Plus BacIrep","LINCOSAMIDE.STREPTOGRAMIN_rest",3.34786702706808e-05,0.0630205749773103,0.0240193022957435,0.0390012726815668,0.00120445786277719,"**"
1,"Plus BacIrep","TETRACYCLINE_rest",1.05151075428133e-05,0.198098000669265,0.0331760030427089,0.164921997626556,0.000633535229454501,"***"
1,"Plus BacIrep","TRICLOSAN_rest",2.41141586634577e-07,0.423831694557077,0.0257437487186017,0.398087945838475,1.93717074596444e-05,"***"
1,"Plus BacIrep","TRIMETHOPRIM_rest",3.49842532756859e-05,0.0816775076492135,0.0213991852689794,0.0602783223802341,0.00120445786277719,"**"
1,"Plus BacIrep","X0.WP_000506490_1.1.1.fabI.fabI.mutation.2...enoyl._acyl.carrier.protein__reductase_FabI_rest",1.17104966746212e-07,0.156774195787872,0.0244563111594288,0.132317884628443,1.41111484929185e-05,"***"
1,"Plus BacIrep","X1028085866.WP_063844364_1.1.1.dfrA16.dfrA16.insensitivity.2.TRIMETHOPRIM.TRIMETHOPRIM.trimethoprim.resistant_dihydrofolate_reductase_DfrA16_rest",0.000103819459232566,0.024886235401853,0.00672964808720691,0.0181565873146461,0.00312756120938105,"**"
1,"Plus BacIrep","X1028086394.WP_063844768_1.1.1.erm.C..erm.C..target_modification.2.MACROLIDE.MACROLIDE.23S_rRNA_.adenine.2058..N.6...methyltransferase_Erm.C._rest",0.00129513206728648,0.0137758266178266,0.00773637751464222,0.00603944910318438,0.0346807586906713,"*"
1,"Plus BacIrep","X1028097652.WP_063854349_1.1.1.msr.C..msr.C..target_protection.2.MACROLIDE.MACROLIDE.ABC.F_type_ribosomal_protection_protein_Msr.C._rest",1.83547137778838e-05,0.0213282968697969,0.00871345001403825,0.0126148468557587,0.000884697204093999,"***"
1,"Plus BacMAX","COLISTIN_rest",6.36401119873815e-06,0.0320668840669135,0.0143416360371654,0.0177252480297481,0.000677767192665613,"***"
1,"Plus BacMAX","LINCOSAMIDE.STREPTOGRAMIN_rest",4.13637301167725e-06,0.0290856613451908,0.0114008649291885,0.0176847964160023,0.000587364967658169,"***"
1,"Plus BacMAX","LIPOPEPTIDE_rest",0.000119011337984647,0.0587643422427246,0.0159154532167179,0.0428488890260067,0.00724268999735137,"**"
1,"Plus BacMAX","TETRACYCLINE_rest",2.0540380182339e-05,0.0676723841517959,0.0166170490228726,0.0510553351289233,0.00175004039153528,"**"
1,"Plus BacMAX","TRICLOSAN_rest",1.96158126400876e-07,0.0975542783393077,0.0120710120271885,0.0854832663121192,8.35633618467732e-05,"***"
1,"Plus BacMAX","TRIMETHOPRIM_rest",2.71021342384416e-05,0.034368649321267,0.0082726199943847,0.0260960293268823,0.00192425153092935,"**"
1,"Plus BacMAX","X0.WP_000506490_1.1.1.fabI.fabI.mutation.2...enoyl._acyl.carrier.protein__reductase_FabI_rest",7.78218335519695e-07,0.0525814594392536,0.00842622742943331,0.0441552320098203,0.000165760505465695,"***"
1,"Plus BacPath","TETRACYCLINE_rest",4.68198647115469e-07,0.0434573738091973,0.012623761555438,0.0308336122537593,6.39871484391141e-05,"***"
1,"Plus BacPath","TRICLOSAN_rest",8.4067585989304e-08,0.0663028277604748,0.00975726688017864,0.0565455608802962,3.44677102556146e-05,"***"
1,"Plus BacPath","TRIMETHOPRIM_rest",8.24842823442932e-05,0.018756408395526,0.00556526546003017,0.0131911429354958,0.00845463894029005,"**"
1,"Plus BacPath","X0.WP_000506490_1.1.1.fabI.fabI.mutation.2...enoyl._acyl.carrier.protein__reductase_FabI_rest",3.94913674600149e-07,0.033020978965479,0.0100795588300588,0.0229414201354202,6.39871484391141e-05,"***"
1,"Plus BacTaxa","COLISTIN_rest",1.05906181655704e-09,0.0929589988965283,0.0277051688834042,0.0652538300131241,2.99714494085642e-07,"***"
1,"Plus BacTaxa","EFFLUX_rest",8.76517824552802e-06,0.0488337705399176,0.0254048943572767,0.0234288761826409,0.000496109088696886,"***"
1,"Plus BacTaxa","LINCOSAMIDE.STREPTOGRAMIN_rest",8.2053418543739e-06,0.0634931435753789,0.0233117824659001,0.0401813611094788,0.000496109088696886,"***"
1,"Plus BacTaxa","TETRACYCLINE_rest",0.000119190635476822,0.186446643683114,0.0384803804855275,0.147966263197586,0.00374788331554896,"**"
1,"Plus BacTaxa","TRICLOSAN_rest",1.01086758279018e-06,0.382429151596769,0.0263158993979876,0.356113252198781,9.5358508643207e-05,"***"
1,"Plus BacTaxa","TRIMETHOPRIM_rest",3.08240900059055e-05,0.0963684218591866,0.0214845992602169,0.0748838225989697,0.00120514081208379,"**"
1,"Plus BacTaxa","X0.WP_000506490_1.1.1.fabI.fabI.mutation.2...enoyl._acyl.carrier.protein__reductase_FabI_rest",5.77171687374174e-08,0.166150235248412,0.0229913698850169,0.143158865363395,8.16697937634456e-06,"***"
1,"Plus BacTaxa","X0.WP_070676928_1.1.1.pbp5.pbp5.mutation.2...penicillin.binding_protein_5_rest",0.000169347752288386,0.0183117708076237,0.00809859202888615,0.0102131787787375,0.00479254138976132,"**"
1,"Plus BacTaxa","X1028085866.WP_063844364_1.1.1.dfrA16.dfrA16.insensitivity.2.TRIMETHOPRIM.TRIMETHOPRIM.trimethoprim.resistant_dihydrofolate_reductase_DfrA16_rest",3.32865544319331e-05,0.0300614991250579,0.00584463269410328,0.0242168664309546,0.00120514081208379,"**"
1,"Plus BacTaxa","X1028097652.WP_063854349_1.1.1.msr.C..msr.C..target_protection.2.MACROLIDE.MACROLIDE.ABC.F_type_ribosomal_protection_protein_Msr.C._rest",3.40675847938882e-05,0.0225251145390557,0.00820948484848485,0.0143156296905709,0.00120514081208379,"**"
1,"Plus BacTaxa","X1028098403.WP_063854934_1.1.1.sat4.sat4.acetyltransferase.2.STREPTOTHRICIN.STREPTOTHRICIN.streptothricin_N.acetyltransferase_Sat4_rest",0.000635053928529354,0.0235720434565435,0.00875584368899075,0.0148161997675527,0.0163382056158007,"*"
1,"Plus BacTaxa","X1105502203.WP_071846353_1.1.1.aacA.ENT1.aacA.ENT1.acetyltransferase.2.AMINOGLYCOSIDE.AMINOGLYCOSIDE.aminoglycoside_6_.N.acetyltransferase_rest",0.0014593538206004,0.0283112821916645,0.0157398087272205,0.012571473464444,0.0344164276024928,"*"
1,"Plus VirTaxa","COLISTIN_rest",9.36873994204688e-13,0.0842377696780344,0.0224406065470477,0.0617971631309867,2.72630332313564e-10,"***"
1,"Plus VirTaxa","EFFLUX_rest",3.99800180726661e-06,0.0524662736185383,0.0247158491769668,0.0277504244415715,0.000290854631478646,"***"
1,"Plus VirTaxa","LINCOSAMIDE.STREPTOGRAMIN_rest",0.00079145520582932,0.0915926432717609,0.0243592134368899,0.067233429834871,0.0255903849884813,"*"
1,"Plus VirTaxa","TETRACYCLINE_rest",0.000120333379784179,0.2153649060482,0.0372936119142296,0.17807129413397,0.00700340270343922,"**"
1,"Plus VirTaxa","TRICLOSAN_rest",9.90363629997941e-07,0.40466353080906,0.0200181357661946,0.384645395042865,9.60652721098003e-05,"***"
1,"Plus VirTaxa","TRIMETHOPRIM_rest",0.000646113636175436,0.0859527156275097,0.0210063225793814,0.0649463930481283,0.0235023835158815,"*"
1,"Plus VirTaxa","X0.WP_000506490_1.1.1.fabI.fabI.mutation.2...enoyl._acyl.carrier.protein__reductase_FabI_rest",7.31213435484796e-08,0.158145331700979,0.0173998364184835,0.140745495282495,1.06391554863038e-05,"***"
1,"Plus VirTaxa","X0.WP_070676928_1.1.1.pbp5.pbp5.mutation.2...penicillin.binding_protein_5_rest",0.000997039602284071,0.0156858597089185,0.0078826718183777,0.0078031878905408,0.0290138524264665,"*"
1,"Plus VirTaxa","X1028085866.WP_063844364_1.1.1.dfrA16.dfrA16.insensitivity.2.TRIMETHOPRIM.TRIMETHOPRIM.trimethoprim.resistant_dihydrofolate_reductase_DfrA16_rest",0.000291297393554554,0.0210734223456282,0.00567941738000561,0.0153940049656226,0.0121096487891965,"*"
1,"Plus VirTaxa","X1028097652.WP_063854349_1.1.1.msr.C..msr.C..target_protection.2.MACROLIDE.MACROLIDE.ABC.F_type_ribosomal_protection_protein_Msr.C._rest",0.000284540678698308,0.0186958278159749,0.00755799035931389,0.011137837456661,0.0121096487891965,"*"
2,"All Features","COLISTIN_rest",7.71171032910493e-06,0.0144642522262739,0.00777826236680416,0.00668598985946974,0.00401780108146367,"**"
2,"All Features","LINCOSAMIDE.STREPTOGRAMIN_rest",1.1191639303113e-06,0.0137122396076576,0.00606952123005993,0.00764271837759767,0.00116616881538437,"**"
2,"All Features","TRICLOSAN_rest",5.75961043317714e-05,0.0153632093757636,0.00447711692607358,0.01088609244969,0.0200050469045686,"*"
2,"All Features","CALVIN.PWY..Calvin.Benson.Bassham.cycle_path",0.000177149736352023,0.0162649870501016,0.00666084186401833,0.00960414518608327,0.046147506319702,"*"
2,"BacRest","LINCOSAMIDE.STREPTOGRAMIN_rest",1.01149154879546e-07,0.0898823499562013,0.0426147572284956,0.0472675927277057,1.97240852015115e-05,"***"
2,"BacRest","TETRACYCLINE_rest",0.00087277915293177,0.417366799886388,0.0867444469802643,0.330622352906124,0.034038386964339,"*"
2,"BacRest","TRICLOSAN_rest",1.96742751968359e-05,0.377190856536652,0.0396496197144788,0.337541236822173,0.0019182418316915,"**"
2,"BacRest","X0.NDR16747_1.1.1.sel28.sel28..1...staphylococcal_enterotoxin_type_28_rest",0.000109124978714434,0.279110909549515,0.0158757101654795,0.263235199384036,0.00709312361643821,"**"
2,"BacRest","X0.WP_000506490_1.1.1.fabI.fabI.mutation.2...enoyl._acyl.carrier.protein__reductase_FabI_rest",0.000156295560158811,0.401608779537628,0.023327743372039,0.378281036165589,0.00761940855774204,"**"
2,"Plus BacIrep","COLISTIN_rest",0.00038006435975285,0.0476810700652976,0.0312145899057942,0.0164664801595034,0.015734664493768,"*"
2,"Plus BacIrep","LINCOSAMIDE.STREPTOGRAMIN_rest",0.00124771936632456,0.0815972021657393,0.0445618392395358,0.0370353629262035,0.0368968441184548,"*"
2,"Plus BacIrep","TETRACYCLINE_rest",0.00070300100616418,0.49271155369175,0.0955033901616099,0.39720816353014,0.0242535347126642,"*"
2,"Plus BacIrep","TRICLOSAN_rest",9.4729874477289e-07,0.550063066006405,0.038008640653636,0.512054425352769,0.000196090840167988,"***"
2,"Plus BacIrep","X0.NDR16746_1.1.1.sel27.sel27..1...staphylococcal_enterotoxin_type_27_rest",0.00025817384655051,0.324982654964574,0.0121707601524722,0.312811894812102,0.0154330307500474,"*"
2,"Plus BacIrep","X0.NDR16747_1.1.1.sel28.sel28..1...staphylococcal_enterotoxin_type_28_rest",0.000298222816426036,0.266315647828779,0.0182316258242961,0.248084022004483,0.0154330307500474,"*"
2,"Plus BacIrep","X0.WP_000506490_1.1.1.fabI.fabI.mutation.2...enoyl._acyl.carrier.protein__reductase_FabI_rest",1.06891619751191e-05,0.546361463254152,0.0209682356551257,0.525393227599026,0.00110632826442483,"**"
2,"Plus BacMAX","COLISTIN_rest",3.24457986821195e-08,0.026490062684993,0.0123070099616586,0.0141830527233344,8.16011836855305e-06,"***"
2,"Plus BacMAX","LINCOSAMIDE.STREPTOGRAMIN_rest",6.72216157642275e-09,0.0484920620494057,0.0167978549472543,0.0316942071021514,3.38124727294064e-06,"***"
2,"Plus BacMAX","TRICLOSAN_rest",2.19309322591732e-05,0.240238852027917,0.0123229945142577,0.227915857513659,0.00367708630878804,"**"
2,"Plus BacMAX","X0.WP_000506490_1.1.1.fabI.fabI.mutation.2...enoyl._acyl.carrier.protein__reductase_FabI_rest",0.000146546420742009,0.273760003350623,0.00739323282118638,0.266366770529437,0.0184282124083076,"*"
2,"Plus BacPath","X0.WP_000506490_1.1.1.fabI.fabI.mutation.2...enoyl._acyl.carrier.protein__reductase_FabI_rest",4.88337640154474e-05,0.0457067967276961,0.00826039780480957,0.0374463989228865,0.0231960379073375,"*"
2,"Plus BacTaxa","COLISTIN_rest",0.000557994874142445,0.0411262974782356,0.0257973749595777,0.0153289225186579,0.0220407975286266,"*"
2,"Plus BacTaxa","LINCOSAMIDE.STREPTOGRAMIN_rest",3.06654907665756e-06,0.0809468755606279,0.0391413322759112,0.0418055432847167,0.000726772131167842,"***"
2,"Plus BacTaxa","TETRACYCLINE_rest",0.000160802690818706,0.496493526678859,0.0678867463595915,0.428606780319267,0.00762204754480666,"**"
2,"Plus BacTaxa","TRICLOSAN_rest",1.00474369760577e-05,0.495119900376541,0.0260369562645817,0.469082944111959,0.00119062128166284,"**"
2,"Plus BacTaxa","X0.NDR16747_1.1.1.sel28.sel28..1...staphylococcal_enterotoxin_type_28_rest",4.75359372189162e-05,0.272713598705044,0.0129867646990093,0.259726834006035,0.00281650428022079,"**"
2,"Plus BacTaxa","X0.WP_000506490_1.1.1.fabI.fabI.mutation.2...enoyl._acyl.carrier.protein__reductase_FabI_rest",2.36866298794999e-05,0.505823400980168,0.0231509700364994,0.482672430943669,0.00187124376048049,"**"
2,"Plus VirTaxa","TETRACYCLINE_rest",0.00044864593698813,0.446577902752046,0.0793175956898279,0.367260307062218,0.0307322466836869,"*"
2,"Plus VirTaxa","TRICLOSAN_rest",0.00010173973546333,0.370970802293682,0.0304404159244608,0.340530386369221,0.0177704254966335,"*"
2,"Plus VirTaxa","X0.NDR16747_1.1.1.sel28.sel28..1...staphylococcal_enterotoxin_type_28_rest",0.000150946441668806,0.258271656929757,0.0125070791434228,0.245764577786334,0.0177704254966335,"*"
2,"Plus VirTaxa","X0.WP_000506490_1.1.1.fabI.fabI.mutation.2...enoyl._acyl.carrier.protein__reductase_FabI_rest",0.000194566702517885,0.425079573603039,0.0217656325532053,0.403313941049834,0.0177704254966335,"*"
3,"All Features","COLISTIN_rest",6.0953945228567e-06,0.0386933952593674,0.0112812922004037,0.0274121030589637,0.00412658209197399,"**"
3,"BacRest","COLISTIN_rest",9.63715107193886e-05,0.258903949261093,0.0475826301022679,0.211321319158825,0.00979777025647117,"**"
3,"BacRest","LINCOSAMIDE.STREPTOGRAMIN_rest",7.99690326629786e-08,0.10097497623601,0.0408222968440229,0.0601526793919871,2.43905549622085e-05,"***"
3,"BacRest","LIPOPEPTIDE_rest",7.13996717919371e-05,0.133454342998419,0.0503764431371862,0.0830778998612328,0.00979777025647117,"**"
3,"BacRest","TRICLOSAN_rest",0.00159934635700877,0.065928877641794,0.0310715598831853,0.0348573177586087,0.0398515330463452,"*"
3,"BacRest","X0.WP_000159119_1.1.1.cdsA.cdsA.mutation.2...phosphatidate_cytidylyltransferase_CdsA_rest",0.000187298321514802,0.0447662796786976,0.015500238685635,0.0292660409930626,0.0116661332567596,"*"
3,"BacRest","X0.WP_000506490_1.1.1.fabI.fabI.mutation.2...enoyl._acyl.carrier.protein__reductase_FabI_rest",0.000197186013751012,0.0638481035265045,0.0153121364454259,0.0485359670810786,0.0116661332567596,"*"
3,"BacRest","X0.WP_004141771_1.1.1.ompK35.ompK35.mutation.2...outer_membrane_porin_OmpK35_rest",0.000229497703411664,0.0204670210180257,0.0103124579091359,0.0101545631088898,0.0116661332567596,"*"
3,"BacRest","X1011600567.WP_002389492_1.1.1.gshF.gshF.mutation.2...bifunctional_glutamate..cysteine_ligase_glutathione_synthetase_GshF_rest",0.00181334888089305,0.0318068050822586,0.0138239230686754,0.0179828820135832,0.0398515330463452,"*"
3,"BacRest","X1028105873.WP_063860896_1.1.1.blaOKP.A.1.blaOKP.A.hydrolase.2.BETA.LACTAM.BETA.LACTAM.class_A_broad.spectrum_beta.lactamase_OKP.A.1_rest",0.00182925069720929,0.0236711356330288,0.0121918110405247,0.0114793245925041,0.0398515330463452,"*"
3,"BacRest","X218434398.CAR15326_1.1.1.air.air..1...inverse_autotransporter_adhesin_EaeX_Air_rest",0.000971950910312586,0.0273514923879011,0.0126448654364212,0.0147066269514799,0.0329383364050376,"*"
3,"BacRest","X218921798.CAW30799_1.1.1.afaC.afaC..1...AfaC.I_III_family_usher_protein_rest",0.000654626019873985,0.0272008999311662,0.011260421246624,0.0159404786845422,0.0285229908659379,"*"
3,"BacRest","X26109868.AAN82073_1.1.1.iucC.iucC..1...NIS_family_aerobactin_synthetase_IucC_rest",0.0017166080488927,0.034993658811261,0.0164331308667253,0.0185605279445357,0.0398515330463452,"*"
3,"BacRest","X2879920.BAA24823_1.1.1.arsB_pKW301.arsB_pKW301..1.ARSENITE.ARSENIC.arsenite_efflux_transporter_membrane_subunit_ArsB_rest",0.000890179006678134,0.038840781986847,0.0173043839325449,0.0215363980543021,0.0329383364050376,"*"
3,"BacRest","X291431185.EFF04178_1.1.1.emrD.emrD.efflux.1.EFFLUX.EFFLUX.multidrug_efflux_MFS_transporter_EmrD_rest",0.00230759785013229,0.0289823424825948,0.0139725848716127,0.0150097576109821,0.0439885840181468,"*"
3,"BacRest","X485656629.WP_001300761_1.1.1.pmrB.pmrB.mutation.2...two.component_system_sensor_histidine_kinase_PmrB_rest",0.00142505457346945,0.0465906286181998,0.0181342237038847,0.0284564049143151,0.0398515330463452,"*"
3,"BacRest","X487756832.WP_001837315_1.1.1.parE.parE.mutation.2...DNA_topoisomerase_IV_subunit_B_ParE_rest",0.00224320516594146,0.0288619256491702,0.0128198754283212,0.016042050220849,0.0439885840181468,"*"
3,"Plus BacIrep","COLISTIN_rest",0.000532915928214349,0.187404358677442,0.0369127360986107,0.150491622578831,0.0298432919800035,"*"
